index,age,working_sector,financial_weight,qualification,years_of_education,tax_paid,loan_taken,marital_status,occupation,relationship,ethnicity,gender,gain,loss,working_hours,country,target
25009,30,private,373213, Assoc-voc,11,NA,0,Divorced,sales, Not-in-family, White, Female,0,0,40, United-States,1
25010,44,private,187629, Assoc-acdm,12,NA,0,Never-married,repair, Not-in-family, White, Male,0,0,25, United-States,0
25011,63,NA,106648, HS-grad,9,NA,0,Married-civilian,NA, Husband, White, Male,0,0,25, United-States,0
25012,22,private,305781, HS-grad,9,NA,0,Never-married,sales, Not-in-family, White, Male,0,0,45, Canada,0
25013,31,self_employed,256362, Bachelors,13,5429.0830474347,1,Married-civilian,sales, Husband, White, Male,3908,0,50, United-States,0
25014,17,private,239947, 11th,7,NA,0,Never-married,clerical, Own-child, White, Male,0,0,40, United-States,0
25015,21,private,349041, HS-grad,9,NA,0,Never-married,cleaner, Not-in-family, White, Male,0,0,40, United-States,0
25016,67,private,105252, Masters,14,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,1
25017,46,private,182715, 7th-8th,4,NA,0,Divorced,managerial, Not-in-family, White, Male,0,0,40, United-States,0
25018,29,private,166210, HS-grad,9,NA,0,Divorced,cleaner, Own-child, White, Male,0,0,50, United-States,0
25019,20,private,113200, Some-college,10,NA,0,Never-married,cleaner, Own-child, White, Female,0,0,6, United-States,0
25020,27,private,142075, Some-college,10,NA,0,Never-married,other, Own-child, White, Male,0,0,24, United-States,0
25021,35,private,454843, Some-college,10,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,1
25022,19,private,142219, Some-college,10,NA,0,Never-married,clerical, Own-child, White, Female,0,0,30, United-States,0
25023,36,private,112512, 12th,8,6944.8952544481,1,Separated,other, Unmarried, White, Female,0,0,40, Mexico,0
25024,43,private,212894, Bachelors,13,NA,0,Married-civilian,managerial, Husband, White, Male,15024,0,50, United-States,1
25025,62,state,265201, Bachelors,13,NA,0,Divorced,specialty, Not-in-family, White, Male,0,0,40, United-States,0
25026,28,private,251905, Prof-school,15,3818.873366341,1,Never-married,specialty, Not-in-family, White, Male,0,2339,40, Canada,0
25027,18,private,170627, 11th,7,NA,0,Never-married,other, Own-child, White, Female,0,0,15, United-States,0
25028,59,private,354037, Prof-school,15,9036.3086555153,1,Married-civilian,transport, Husband, Black, Male,15024,0,50, United-States,1
25029,37,private,259089, Bachelors,13,NA,0,Divorced,managerial, Not-in-family, White, Male,0,0,40, United-States,0
25030,27,private,21856, Some-college,10,NA,0,Never-married,repair, Not-in-family, Black, Male,0,0,40, United-States,0
25031,46,local_body,207946, Masters,14,NA,0,Divorced,specialty, Unmarried, White, Female,0,0,43, United-States,0
25032,29,private,77009, 11th,7,NA,0,Separated,sales, Not-in-family, White, Female,0,2754,42, United-States,0
25033,33,private,36539, Bachelors,13,NA,0,Married-civilian,managerial, Wife, White, Female,0,0,40, United-States,1
25034,62,private,176811, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,0
25035,46,private,456062, Doctorate,16,NA,0,Married-civilian,specialty, Husband, White, Male,0,2415,55, United-States,1
25036,28,private,277746, 10th,6,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,40, United-States,0
25037,22,private,288132, Some-college,10,NA,0,Never-married,sales, Own-child, White, Female,0,0,35, United-States,0
25038,46,national,344415, Masters,14,NA,0,Married-civilian,defence, Husband, White, Male,0,1887,40, United-States,1
25039,54,self_employed,206964, Some-college,10,NA,0,Married-civilian,sales, Husband, White, Male,0,1977,40, United-States,1
25040,34,private,198091, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,72, United-States,0
25041,67,NA,150264, Doctorate,16,NA,0,Married-civilian,NA, Husband, White, Male,0,0,20, Canada,1
25042,62,private,588484, Bachelors,13,NA,0,Married-civilian,sales, Husband, White, Male,0,0,20, United-States,1
25043,30,private,113364, Some-college,10,NA,0,Married-civilian,cleaner, Husband, White, Male,0,0,40, Poland,0
25044,19,private,270551, HS-grad,9,NA,0,Never-married,other, Own-child, White, Male,0,0,20, United-States,0
25045,49,NA,31478, 7th-8th,4,NA,0,Married-civilian,NA, Husband, White, Male,0,0,99, United-States,0
25046,27,private,190525, Assoc-voc,11,NA,0,Never-married,inspector, Unmarried, White, Male,0,0,45, United-States,0
25047,36,private,153066, Some-college,10,NA,0,Married-civilian,repair, Husband, White, Male,0,0,50, United-States,1
25048,52,private,150393, Bachelors,13,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,40, United-States,1
25049,47,private,99911, 12th,8,NA,0,Married-non-resident,managerial, Not-in-family, White, Female,0,0,55, United-States,0
25050,57,local_body,343447, HS-grad,9,NA,0,Divorced,guard, Not-in-family, White, Female,0,0,40, United-States,0
25051,64,private,169482, Some-college,10,NA,0,Married-non-resident,managerial, Unmarried, White, Female,0,0,40, United-States,0
25052,56,NA,32855, HS-grad,9,NA,0,Divorced,NA, Not-in-family, White, Male,0,0,40, United-States,0
25053,53,private,194501, 11th,7,NA,0,Widowed,other, Own-child, White, Female,0,0,47, United-States,0
25054,53,private,177705, Bachelors,13,NA,0,Married-civilian,repair, Husband, White, Male,0,0,44, United-States,1
25055,31,private,123983, Some-college,10,2833.4644772112,1,Separated,sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, South,0
25056,41,private,138975, Bachelors,13,NA,0,Married-civilian,managerial, Husband, White, Male,7688,0,45, United-States,1
25057,45,local_body,235431, HS-grad,9,NA,0,Separated,other, Unmarried, Black, Female,0,0,40, United-States,0
25058,63,NA,83043, Bachelors,13,NA,0,Married-civilian,NA, Husband, White, Male,0,2179,45, United-States,0
25059,45,state,130206, HS-grad,9,NA,0,Divorced,clerical, Other-relative, White, Female,0,0,40, United-States,0
25060,23,private,210053, Some-college,10,NA,0,Never-married,other, Not-in-family, White, Female,0,0,28, United-States,0
25061,39,local_body,249392, Masters,14,NA,0,Married-civilian,specialty, Husband, White, Male,0,0,72, United-States,0
25062,31,private,87418, Assoc-voc,11,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,0
25063,35,self_employed,190387, Bachelors,13,NA,0,Married-civilian,farming, Husband, White, Male,0,0,45, United-States,0
25064,54,private,176240, Masters,14,NA,0,Married-civilian,transport, Husband, White, Male,7688,0,60, United-States,1
25065,22,NA,211013, Some-college,10,NA,0,Never-married,NA, Own-child, White, Female,0,0,40, Mexico,0
25066,40,local_body,105862, Bachelors,13,NA,0,Divorced,specialty, Unmarried, White, Female,5455,0,40, United-States,0
25067,55,self_employed,185195, Bachelors,13,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,1
25068,31,private,173495, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,0
25069,58,self_employed,78634, 11th,7,NA,0,Married-civilian,transport, Husband, White, Male,0,0,60, United-States,0
25070,31,private,147284, Doctorate,16,NA,0,Married-civilian,specialty, Husband, White, Male,0,1977,99, United-States,1
25071,46,self_employed,82572, HS-grad,9,NA,0,Widowed,other, Other-relative, White, Female,0,0,40, United-States,0
25072,38,private,154641, Assoc-voc,11,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,0
25073,22,local_body,39236, Some-college,10,NA,0,Never-married,specialty, Own-child, White, Female,594,0,25, United-States,0
25074,17,NA,64785, 10th,6,NA,0,Never-married,NA, Own-child, White, Male,0,0,30, United-States,0
25075,48,self_employed,179337, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,60, England,0
25076,73,private,173047, Bachelors,13,NA,0,Married-civilian,specialty, Husband, White, Male,0,0,15, United-States,0
25077,25,private,264012, Bachelors,13,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,45, United-States,1
25078,46,private,321327, Some-college,10,NA,0,Married-civilian,transport, Husband, White, Male,7298,0,45, United-States,1
25079,45,self_employed,108100, Bachelors,13,NA,0,Married-civilian,managerial, Wife, Asian-Pac-Islander, Female,99999,0,25,NA,1
25080,37,private,146398, Bachelors,13,NA,0,Never-married,specialty, Not-in-family, Black, Female,0,0,40, United-States,0
25081,30,private,324120, HS-grad,9,NA,0,Married-civilian,cleaner, Husband, White, Male,0,0,50, United-States,0
25082,29,private,367329, HS-grad,9,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,40, United-States,0
25083,29,state,301582, Some-college,10,NA,0,Married-civilian,guard, Husband, White, Male,0,0,40, United-States,0
25084,75,NA,222789, Bachelors,13,NA,0,Widowed,NA, Not-in-family, White, Female,0,0,6, United-States,0
25085,58,private,170108, Masters,14,2993.0966608226,1,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,1
25086,42,self_employed,82297, 7th-8th,4,NA,0,Married-civilian,other, Wife, Black, Female,0,0,50, United-States,0
25087,62,local_body,180162, 9th,5,NA,0,Divorced,guard, Not-in-family, Black, Male,0,0,24, United-States,0
25088,45,local_body,348172, Bachelors,13,NA,0,Married-civilian,farming, Husband, Asian-Pac-Islander, Male,7298,0,40, United-States,1
25089,38,private,809585, Bachelors,13,NA,0,Married-civilian,sales, Husband, White, Male,0,0,40, United-States,1
25090,36,self_employed,67728, Bachelors,13,NA,0,Married-civilian,sales, Husband, White, Male,0,0,50, United-States,1
25091,70,NA,163057, HS-grad,9,NA,0,Widowed,NA, Not-in-family, White, Female,2009,0,40, United-States,0
25092,42,self_employed,102069, 7th-8th,4,NA,0,Married-civilian,sales, Husband, White, Male,0,0,30, United-States,0
25093,47,local_body,149700, Masters,14,NA,0,Married-civilian,specialty, Husband, White, Male,15024,0,35, United-States,1
25094,42,self_employed,109273, Some-college,10,NA,0,Never-married,repair, Unmarried, White, Male,0,0,40, United-States,0
25095,43,private,393354, Some-college,10,NA,0,Married-civilian,clerical, Wife, Black, Female,0,0,38, United-States,1
25096,37,private,226947, Assoc-voc,11,9256.3961353153,1,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,1
25097,36,state,86805, Some-college,10,NA,0,Married-civilian,managerial, Wife, White, Female,7298,0,39, United-States,1
25098,27,private,493689, Bachelors,13,NA,0,Never-married,support, Not-in-family, Black, Female,0,0,40, France,0
25099,54,private,299324, 5th-6th,3,NA,0,Married-non-resident,inspector, Unmarried, White, Male,0,0,40, Mexico,0
25100,48,self_employed,353012, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,1902,40, United-States,1
25101,29,private,174419, HS-grad,9,NA,0,Never-married,other, Unmarried, White, Female,0,0,30, United-States,0
25102,29,private,209472, HS-grad,9,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,38, United-States,0
25103,37,private,295127, Some-college,10,NA,0,Divorced,other, Not-in-family, White, Male,0,0,47, United-States,0
25104,55,self_employed,182273, Some-college,10,NA,0,Married-civilian,sales, Husband, White, Male,0,0,40, United-States,0
25105,67,private,228200, HS-grad,9,NA,0,Married-civilian,house_servant, Wife, Black, Female,0,0,20, United-States,0
25106,51,private,263836, HS-grad,9,NA,0,Widowed,cleaner, Not-in-family, White, Male,0,0,30, United-States,0
25107,35,private,178948, Masters,14,NA,0,Never-married,specialty, Unmarried, White, Female,0,0,32, United-States,0
25108,41,private,43945, 7th-8th,4,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40,NA,0
25109,64,self_employed,253296, HS-grad,9,NA,0,Widowed,other, Other-relative, White, Female,0,0,40, United-States,0
25110,23,private,240137, 5th-6th,3,9074.4138155133,1,Never-married,cleaner, Not-in-family, White, Male,0,0,55, Mexico,0
25111,49,private,24712, Bachelors,13,NA,0,Never-married,other, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Philippines,0
25112,38,self_employed,342635, Bachelors,13,NA,0,Married-civilian,specialty, Husband, White, Male,0,0,70, United-States,0
25113,62,private,115387, HS-grad,9,NA,0,Never-married,cleaner, Other-relative, Black, Female,0,0,40, United-States,0
25114,62,self_employed,182998, 7th-8th,4,NA,0,Married-civilian,repair, Husband, White, Male,0,0,10, United-States,0
25115,70,NA,133248, HS-grad,9,NA,0,Married-civilian,NA, Husband, White, Male,0,0,14, United-States,0
25116,45,self_employed,246891, Masters,14,NA,0,Divorced,repair, Not-in-family, White, Male,0,0,40, United-States,0
25117,20,private,30035, Assoc-acdm,12,NA,0,Never-married,sales, Own-child, White, Female,0,0,40, United-States,0
25118,38,private,175232, HS-grad,9,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,48, United-States,0
25119,50,self_employed,140516, Bachelors,13,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,40, United-States,0
25120,40,private,64980, Some-college,10,NA,0,Married-civilian,clerical, Husband, Black, Male,0,0,55, United-States,1
25121,30,private,155781, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,70, United-States,0
25122,52,national,192065, Some-college,10,NA,0,Separated,managerial, Not-in-family, White, Female,0,0,40, United-States,0
25123,28,self_employed,227890, Bachelors,13,3578.7356868386,1,Never-married,specialty, Not-in-family, Black, Male,0,0,50, United-States,1
25124,62,self_employed,162249, HS-grad,9,NA,0,Married-civilian,transport, Husband, White, Male,0,0,30, United-States,0
25125,31,private,165949, HS-grad,9,NA,0,Divorced,other, Unmarried, White, Female,0,0,40, United-States,0
25126,40,private,445382, HS-grad,9,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,1
25127,34,private,211948, HS-grad,9,NA,0,Divorced,sales, Not-in-family, White, Female,0,1590,40, United-States,0
25128,53,private,163678, Some-college,10,NA,0,Married-civilian,sales, Husband, White, Male,0,0,40, United-States,1
25129,42,private,89413, 12th,8,NA,0,Never-married,farming, Own-child, White, Male,0,0,40, United-States,0
25130,26,private,289700, Some-college,10,NA,0,Married-civilian,other, Husband, White, Male,0,0,25, United-States,0
25131,51,private,163826, HS-grad,9,NA,0,Married-civilian,transport, Husband, White, Male,0,0,40, United-States,1
25132,49,private,185385, Masters,14,NA,0,Married-civilian,specialty, Husband, White, Male,0,0,50, United-States,1
25133,43,private,169031, HS-grad,9,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,40, United-States,0
25134,42,private,54611, Some-college,10,NA,0,Divorced,farming, Not-in-family, White, Male,0,0,40, United-States,0
25135,31,private,130620, 11th,7,NA,0,Married-non-resident,sales, Own-child, Asian-Pac-Islander, Female,0,0,40, India,0
25136,26,private,328663, HS-grad,9,NA,0,Married-civilian,transport, Husband, Other, Male,0,0,40, United-States,0
25137,50,private,169646, Bachelors,13,NA,0,Separated,specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines,0
25138,35,private,186815, HS-grad,9,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,40, United-States,0
25139,37,private,103925, Some-college,10,NA,0,Never-married,support, Other-relative, White, Female,0,0,40, United-States,0
25140,53,NA,150393, HS-grad,9,NA,0,Never-married,NA, Not-in-family, White, Male,0,1504,35, United-States,0
25141,31,local_body,178449, Prof-school,15,NA,0,Married-civilian,specialty, Husband, White, Male,0,0,40, United-States,1
25142,28,private,51672, HS-grad,9,NA,0,Never-married,repair, Not-in-family, White, Male,0,0,35, United-States,0
25143,46,private,380162, HS-grad,9,NA,0,Married-civilian,support, Husband, Black, Male,0,0,40, United-States,1
25144,21,private,212114, Some-college,10,NA,0,Never-married,specialty, Own-child, White, Female,0,0,8, United-States,0
25145,41,self_employed,100800, Masters,14,NA,0,Married-civilian,managerial, Husband, White, Male,7298,0,70, United-States,1
25146,30,private,162572, Bachelors,13,NA,0,Never-married,managerial, Not-in-family, White, Male,0,0,70, United-States,1
25147,66,self_employed,179951, Bachelors,13,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,70, United-States,0
25148,37,self_employed,190759, Some-college,10,NA,0,Married-civilian,sales, Husband, White, Male,0,0,60, United-States,1
25149,74,state,236012, 7th-8th,4,NA,0,Widowed,cleaner, Not-in-family, White, Female,0,0,20, United-States,0
25150,46,state,164023, Some-college,10,NA,0,Married-civilian,guard, Husband, Black, Male,0,0,70, United-States,1
25151,51,private,172046, Masters,14,NA,0,Married-civilian,managerial, Husband, White, Male,0,1977,50, United-States,1
