"fLength","fWidth","fSize","fConc","fConc1","fAsym","fM3Long","fM3Trans","fAlpha","fDist","class"
57.8899,34.9162,2.941,0.2027,0.1197,-90.5422,-21.0946,-24.3238,25.116,234.993,0
18.5731,16.2365,2.6758,0.4895,0.3091,1.1158,8.1104,-11.7988,50.9791,224.878,0
129.525,21.2913,2.8503,0.3275,0.1898,141.009,116.449,-10.9204,82.4796,214.862,0
254.2102,44.5917,2.754,0.4261,0.2773,267.1098,106.5271,-47.0666,1.9568,86.1728,0
24.9186,11.0606,2.3953,0.5875,0.3159,-7.1973,-10.9342,11.4977,42.775,180.946,0
23.8634,8.5943,2.3284,0.615,0.3451,-29.3406,10.1052,10.2277,80.642,111.868,0
12.8668,11.4326,2.2343,0.7347,0.3936,15.1217,-6.738,11.2675,85.1354,215.319,0
139.377,30.1364,3.04,0.1541,0.0789,-225.457,99.1035,-26.3556,9.227,261.578,0
16.082,2.4686,2.536,0.8703,0.6098,2.05,6.6183,3.7406,67.027,200.1501,0
41.5423,17.4376,2.5909,0.3146,0.1535,8.8842,22.0939,11.9942,64.8607,207.2207,0
32.4042,9.2939,2.49,0.4725,0.2443,-29.2977,19.8759,4.0236,65.3193,231.338,0
23.1468,11.1021,2.6755,0.4327,0.2311,-2.5425,13.5006,11.8004,56.3508,99.6463,0
87.8898,68.488,3.6989,0.2274,0.1151,-47.8537,-57.535,73.1841,59.2717,418.231,0
117.546,48.6587,3.5949,0.1484,0.0845,-96.5366,-117.82,32.14,28.412,323.658,0
22.4777,9.2765,2.5072,0.6594,0.381,-11.1076,13.0842,-8.6206,27.942,128.742,0
43.1582,11.7072,3.0029,0.2996,0.166,62.1722,25.3654,-14.3256,63.2298,198.9022,0
20.068,9.7614,2.3962,0.6145,0.4076,-3.641,14.7087,9.1117,19.9443,229.269,0
37.9771,9.2443,2.9856,0.3388,0.154,-1.2103,19.2471,3.9894,89.3084,193.0123,0
96.6373,39.9019,2.9741,0.2884,0.1408,63.7622,112.5887,-31.0971,68.7107,263.4252,0
148.9539,59.0483,3.4519,0.0823,0.0735,58.9605,109.8846,53.862,17.6832,209.8302,0
131.466,65.7777,3.1391,0.1764,0.0897,-75.3996,-139.535,-57.979,25.926,129.876,0
111.1472,38.2415,3.1363,0.2873,0.14,-193.4733,108.855,-22.8839,39.1399,275.2602,0
17.3272,3.3491,2.3366,0.7506,0.5147,13.8682,19.111,3.876,16.6095,87.5802,0
48.3574,12.0112,2.9825,0.3352,0.1702,-11.5303,34.0193,-4.892,68.528,215.271,0
28.2471,14.4721,2.541,0.4086,0.2058,-39.8323,-8.5855,10.0541,0.374,194.479,0
78.131,17.8539,2.9201,0.4267,0.2518,-78.8158,26.2619,-5.0386,77.241,168.979,0
36.1005,10.3413,2.4364,0.5026,0.2468,10.7105,31.5241,-6.0309,2.7836,172.7757,0
49.0571,18.3374,2.4459,0.3478,0.1631,43.3567,31.1661,9.9713,0.025,202.8408,0
65.6591,30.9807,3.1896,0.2087,0.1205,-29.279,-64.9592,-19.513,69.6301,157.981,0
106.465,21.8247,3.1457,0.419,0.2127,58.4721,-84.1559,24.9206,21.0121,375.508,0
35.967,9.852,2.8045,0.3953,0.2204,-26.5167,12.6024,-3.3817,64.615,229.885,0
38.4401,13.3636,2.7396,0.4026,0.2468,20.8924,34.2348,-10.7897,13.7355,257.754,0
31.1873,14.4675,2.5393,0.4366,0.2542,-6.4781,-32.5107,9.0552,89.3476,232.4921,0
30.2099,9.4568,2.6522,0.49,0.3241,-4.7695,20.2562,4.2779,37.396,134.895,0
120.855,42.7804,3.1316,0.1263,0.0683,-42.4223,-144.197,10.6316,61.33,42.215,0
23.2738,11.3111,2.5971,0.579,0.3325,4.9342,22.632,4.901,77.1764,134.767,0
133.155,29.9931,3.3998,0.237,0.1273,-24.3823,-87.6751,-17.5434,14.134,302.857,0
141.625,45.014,3.066,0.3058,0.1705,-133.518,-134.547,-27.4206,21.0841,383.557,0
36.3026,14.7726,2.801,0.3897,0.1656,-17.0835,-23.3102,-16.0965,69.2729,270.5055,0
189.3982,53.6635,3.4372,0.1597,0.0647,264.4892,79.4782,50.1908,80.2115,298.127,0
29.3655,10.6451,2.4775,0.5091,0.2898,-11.4265,27.2228,-6.9228,46.1961,105.0983,0
49.8798,38.312,3.203,0.1554,0.0874,-28.1246,-28.9663,27.0742,56.821,234.3,0
47.616,15.4392,2.6851,0.3461,0.1926,26.3862,30.8019,-13.8606,54.8006,178.1493,0
22.3879,17.2695,2.7427,0.4231,0.2667,4.3399,19.8514,7.8956,54.7485,121.963,0
150.061,20.4024,2.6744,0.5524,0.2889,-133.811,-130.077,-0.5112,6.5826,247.01,0
37.1132,12.3937,2.8949,0.3401,0.179,13.4391,21.4918,-5.7741,46.929,135.552,0
24.4126,11.7612,2.6274,0.4528,0.27,9.1242,13.2079,-6.205,53.7096,180.677,0
143.6761,63.4661,3.1758,0.3169,0.2086,-152.436,103.9792,42.9408,36.4825,353.2618,0
35.14,10.5833,2.4731,0.4352,0.2895,34.1669,33.6664,13.8664,77.0597,239.2857,0
101.9257,44.3087,3.0266,0.204,0.103,-27.176,-64.7884,45.1467,64.9736,272.7369,0
191.065,36.0059,3.1867,0.1542,0.0895,186.482,156.155,24.1833,30.254,64.8841,0
22.0371,13.0093,2.3349,0.52,0.2428,33.2551,7.0413,-9.1354,53.2979,25.2892,0
109.46,18.5694,2.683,0.4461,0.2251,-68.1987,-107.324,10.6969,75.191,182.762,0
245.8117,75.5443,3.3737,0.1933,0.1066,-277.308,-244.8445,86.856,56.911,197.303,0
96.3798,32.4251,3.2082,0.2513,0.1546,-37.4629,84.1927,23.3146,10.836,317.8891,0
30.7361,8.2288,2.658,0.6,0.3527,19.3985,22.0902,-4.2379,34.689,233.795,0
24.1474,18.3882,2.5872,0.3565,0.2063,-9.0206,-24.4927,-17.0532,19.7721,103.4157,0
29.5005,12.6104,2.6781,0.3732,0.1762,-10.7472,18.6289,-3.7865,43.5839,266.4562,0
215.539,66.9008,3.3798,0.1898,0.0991,-113.083,-195.863,-38.305,37.5218,245.994,0
89.4255,24.5279,2.7154,0.4404,0.2439,-116.6711,-27.0365,19.7928,5.2541,9.1574,0
12.7405,11.5999,2.1089,0.7082,0.4008,-15.5286,9.2718,-7.417,50.2015,200.551,0
13.3224,11.8602,2.4464,0.6026,0.3442,-14.7335,-14.0008,7.0609,34.0759,150.6592,0
136.3685,95.3572,3.6573,0.0976,0.0464,90.2576,105.0176,64.9429,25.7463,48.812,0
47.0295,21.8757,2.8525,0.2472,0.1285,53.0107,40.3669,-14.1231,54.3425,237.503,0
17.666,11.1267,2.5365,0.4626,0.2646,3.3562,21.2237,-11.6285,61.3469,150.4692,0
26.2623,12.1331,2.6937,0.5,0.2844,-2.1109,13.6116,-0.9647,59.639,201.879,0
185.6516,40.9804,3.2267,0.129,0.0927,-51.7551,-148.3497,26.2861,47.2783,300.9226,0
192.197,61.7657,3.4649,0.1872,0.1106,-27.2776,-218.729,51.3807,7.5687,331.86,0
190.008,133.858,4.9518,0.0158,0.008,187.39,-95.8101,97.3814,32.083,117.085,0
70.8471,29.3421,2.7982,0.3566,0.2122,49.4145,59.8522,-15.3116,9.3601,189.4981,0
18.7803,7.2908,2.3918,0.8073,0.4564,4.8613,-9.835,0.6426,40.3701,195.213,0
49.6905,9.6084,2.8899,0.3705,0.1837,40.4911,31.5101,-1.3512,1.7605,104.8364,0
147.318,23.5303,2.6395,0.4495,0.2603,96.1868,143.681,-16.3267,15.957,152.734,0
139.143,89.1839,3.6977,0.1659,0.0938,-0.2938,-127.256,-61.0442,74.7645,337.488,0
84.8819,25.1165,3.0601,0.1916,0.1023,-43.2873,-51.8796,21.2441,16.7833,225.889,0
86.0727,22.7684,2.8494,0.3634,0.1881,-101.9057,39.754,12.5034,29.3861,176.8892,0
33.2105,14.3545,2.5575,0.3601,0.2064,19.7393,17.8089,-8.3054,7.777,199.223,0
32.2872,15.644,2.8323,0.4559,0.2601,-5.6041,-3.8032,7.1785,74.4547,167.1817,0
72.9287,23.3978,2.7949,0.4179,0.2471,77.6365,26.9049,-14.932,15.5734,57.9291,0
262.0263,131.227,3.399,0.0992,0.0789,365.6528,-134.5952,110.0008,62.2396,58.3654,0
172.628,30.6869,3.1647,0.3641,0.1995,-219.128,100.466,-27.6755,49.158,311.767,0
37.3442,6.4684,2.4016,0.4303,0.2259,44.0179,-32.3971,-7.391,58.6265,164.237,0
21.0383,10.204,2.7623,0.5701,0.3461,3.8903,27.5413,-9.9291,9.9481,250.7814,0
98.2442,13.6592,2.1734,0.542,0.2952,83.6413,65.6691,4.7823,40.455,165.9593,0
43.1087,32.15,2.8609,0.3388,0.2307,-49.1003,-17.2738,-12.26,19.4398,278.639,0
69.6536,32.811,3.1655,0.1858,0.1042,-81.4523,-54.0003,-25.4955,4.42,247.971,0
38.0172,27.9321,3.0021,0.1809,0.0925,-10.9459,-5.9003,-13.3226,67.724,225.9638,0
13.2692,10.2416,2.2636,0.8011,0.4877,-13.1505,-6.6979,11.1068,76.291,148.879,0
35.8515,18.2228,2.9823,0.3436,0.2146,-8.7034,-0.2338,-12.0113,9.8815,86.4843,0
17.4056,11.1011,2.4232,0.5509,0.3038,-0.419,4.4867,-4.9833,14.327,240.812,0
195.4811,89.403,3.6437,0.0799,0.0508,162.3306,149.797,-98.9363,85.6807,172.0408,0
32.682,13.5461,2.6473,0.3673,0.1707,14.9522,9.8967,8.3052,75.265,102.2822,0
35.2705,19.3642,2.7419,0.317,0.1821,-40.5453,-27.359,16.449,80.8997,63.119,0
20.7517,14.927,2.4518,0.5555,0.3881,4.6303,33.2333,-12.9532,57.1232,205.1802,0
98.3474,41.8692,2.9761,0.3423,0.1791,-66.4291,-87.8181,-32.4785,26.902,343.841,0
30.8445,7.0755,2.4759,0.6478,0.3148,2.6924,-25.6934,3.7971,80.2869,193.1073,0
18.4575,16.7327,2.6313,0.5278,0.294,3.9328,-15.5885,-7.0676,67.5262,139.5355,0
41.7329,13.4302,2.7505,0.4336,0.229,6.9762,-9.1693,-5.939,55.0425,43.0465,0
225.011,94.456,3.5426,0.111,0.0675,-293.09,143.319,-99.1043,77.525,110.932,0
78.1397,14.9445,3.1257,0.2518,0.1266,-93.3922,63.7554,-20.0455,32.3175,245.4325,0
196.6816,55.4609,3.9577,0.0959,0.0548,129.4495,136.6905,42.8039,87.3238,293.4997,0
92.9408,20.8971,3.3017,0.3605,0.2304,30.22,-39.8772,-19.3395,20.183,364.114,0
26.9187,17.3692,2.7498,0.4678,0.2777,-36.2269,-23.6332,-9.253,73.6034,92.6105,0
37.5469,11.4984,2.3046,0.5332,0.3233,15.5362,19.1568,-8.7005,18.6822,159.2978,0
13.3126,10.5973,2.3608,0.7887,0.4161,14.6286,3.4081,11.845,10.9867,150.746,0
122.4537,111.8373,4.1365,0.0512,0.0436,-127.104,-82.5405,98.2368,68.0289,301.4364,0
33.0585,9.8136,2.4371,0.5123,0.2668,-23.0547,1.2975,-8.9894,25.5014,139.179,0
17.172,10.759,2.5315,0.6382,0.3838,-2.1218,6.6094,7.5741,55.5146,92.8713,0
28.602,0.0034,2.534,0.652,0.4254,7.6315,20.989,1e-04,66.546,169.924,0
214.44,42.6279,3.4237,0.15,0.0828,-130.316,-213.458,18.2473,4.014,231.81,0
83.6871,17.2672,2.7118,0.4175,0.2553,-98.3861,-48.3792,-17.8345,26.492,286.746,0
120.657,29.6804,3.2688,0.1974,0.0985,-139.6079,63.7978,-30.0938,19.0904,276.3924,0
14.6541,13.5916,2.511,0.642,0.3613,13.3548,12.9946,-12.0198,49.6263,188.7315,0
29.7336,18.8612,2.6026,0.3496,0.1985,31.9584,12.0103,-7.1161,86.288,161.564,0
17.4437,16.6297,2.3889,0.7943,0.4365,-21.2018,-10.2647,-14.9314,4.2008,199.8158,0
53.0789,32.7179,3.1807,0.1596,0.0821,-23.5435,-46.723,-26.7767,15.94,168.436,0
118.3765,45.5584,3.7139,0.1477,0.0713,-65.7091,-69.4899,-17.2968,51.9268,374.8463,0
29.8995,11.7646,2.7705,0.4953,0.3096,28.0231,23.9225,8.9583,20.46,278.629,0
109.387,33.3628,2.9701,0.4049,0.2062,59.0857,123.805,-14.3827,86.0704,23.4236,0
150.5725,64.9177,3.8516,0.0721,0.0177,-73.0379,-127.6436,53.9989,39.0647,79.2431,0
28.7504,16.2608,2.931,0.2868,0.1806,-49.889,23.234,-8.5597,42.3618,242.5142,0
24.0895,10.6254,2.3738,0.4863,0.2812,5.3342,18.9214,-7.1366,89.2151,179.872,0
26.0169,11.9642,2.4807,0.5256,0.2992,27.9922,22.1867,-10.5129,29.352,176.426,0
16.5431,10.441,2.3801,0.5896,0.3151,22.2053,8.8734,12.6436,30.006,214.645,0
29.7199,8.096,2.3856,0.5432,0.2984,34.6836,19.1109,-6.2016,74.889,194.744,0
16.6153,8.1628,2.2398,0.7755,0.4484,2.5299,7.3005,7.0495,76.3942,197.1985,0
125.479,35.7873,3.2037,0.1833,0.0942,-153.586,-91.2738,26.9974,19.7675,180.86,0
242.8317,50.7863,3.4142,0.1141,0.0654,-255.1132,171.5541,-40.8667,48.4566,132.5392,0
37.5017,10.2368,2.8379,0.4299,0.2709,19.7164,33.637,-7.7044,56.3273,202.802,0
33.3489,32.7464,2.9191,0.2946,0.1373,30.8923,25.4779,26.8952,20.799,241.7025,0
27.214,13.6679,2.546,0.4166,0.1968,24.607,1.9001,-8.1902,55.9207,34.2552,0
186.19,25.8494,2.9385,0.3088,0.193,-255.866,130.867,-9.9811,3.123,185.776,0
178.511,24.4967,3.1675,0.1707,0.0908,-100.321,-57.0569,12.9397,57.0768,263.353,0
177.1863,82.2385,4.0925,0.0471,0.0443,-174.0459,-56.5149,80.8766,4.1574,191.9643,0
22.1815,7.3637,2.4922,0.797,0.4865,4.3987,-9.5286,-7.9688,82.0983,240.7557,0
9.6824,8.6952,2.1323,0.7312,0.4196,-5.8029,1.5449,-9.1577,42.0848,61.2014,0
37.5487,14.6855,2.6731,0.5023,0.3294,31.5693,33.0134,-8.1722,45.9009,240.2675,0
65.3683,22.7606,2.613,0.56,0.3235,-35.7992,-68.712,-4.1928,42.0088,323.6534,0
22.7563,5.5127,2.6449,0.6296,0.3486,28.6015,13.5554,3.3594,60.5154,191.1357,0
76.7443,15.0439,2.8322,0.3414,0.1832,85.0996,40.8057,11.3622,14.8025,191.306,0
31.7528,8.9225,2.3128,0.5012,0.2895,9.6952,23.8877,9.6464,85.9966,136.496,0
68.3228,13.4531,2.7239,0.3853,0.2011,23.698,74.881,6.9461,38.723,231.315,0
171.894,70.2817,3.3951,0.1127,0.063,-111.596,-159.374,-48.9268,33.3319,257.985,0
24.8831,12.3282,2.4132,0.4893,0.2782,29.306,15.2402,-3.1753,87.4535,174.1535,0
13.0894,9.8864,2.2589,0.8099,0.5427,11.8325,8.3367,-10.0015,86.1601,218.383,0
21.7507,12.5149,2.4894,0.5882,0.2899,17.9328,23.4829,-8.4085,84.9682,220.3298,0
31.7162,8.6998,2.7396,0.541,0.2851,1.8737,13.1914,5.167,26.937,141.005,0
17.3883,10.6291,2.5821,0.6335,0.3835,-1.553,6.1826,-7.47,89.0125,258.262,0
49.3247,10.6729,2.7115,0.3378,0.1772,35.3775,21.292,2.8949,15.1485,207.2384,0
104.7215,82.1747,3.7795,0.0694,0.0328,-76.5107,104.2027,-73.8648,71.1266,178.4461,0
44.2851,11.5464,2.9766,0.3356,0.2201,15.2287,31.16,5.1261,29.9174,192.748,0
251.21,112.911,3.8177,0.1642,0.0824,-191.125,-219.222,-112.085,59.836,297.434,0
28.2156,23.1239,2.8064,0.3148,0.1677,3.0899,-22.5958,17.1727,69.4414,207.251,0
30.1169,14.2967,2.6149,0.3932,0.1978,39.6456,15.399,10.0483,14.588,70.7928,0
238.259,108.116,3.4111,0.1401,0.0731,275.631,45.4451,77.7217,81.0641,225.336,0
21.1481,17.8419,2.5192,0.5567,0.3525,13.5904,21.0494,-7.5893,3.895,196.063,0
160.6805,25.0334,3.0186,0.3442,0.2136,-121.9785,-56.5295,-14.5834,19.5623,322.6846,0
12.9752,11.1326,2.1717,0.7475,0.4343,14.491,-6.7709,10.2644,66.9514,111.267,0
69.2857,15.8252,2.9435,0.2996,0.1628,57.3909,44.8262,11.7766,33.0506,273.8208,0
68.0256,11.6532,3.0809,0.3321,0.2123,-92.8597,-7.3949,-13.1525,38.7345,274.4498,0
54.4517,19.5614,2.7723,0.4426,0.261,-74.44,33.958,-5.22,23.702,268.332,0
67.8595,11.6333,3.0243,0.3688,0.1962,30.6303,60.2055,5.3186,12.1225,240.959,0
83.4204,54.0954,3.4037,0.2846,0.1697,20.1457,57.1011,29.8642,45.4744,398.5181,0
124.736,57.3881,3.0288,0.2461,0.1268,-88.6169,-125.873,-34.9729,0.618,393.55,0
35.5727,30.818,3.0443,0.2122,0.1242,23.6345,-23.6361,-11.9663,22.69,197.839,0
31.3056,10.1845,2.549,0.4463,0.2246,-4.5762,25.6491,2.1701,67.887,202.177,0
14.0646,9.6209,2.4112,0.6626,0.3363,1.4273,12.5071,9.058,11.3795,109.0586,0
37.4998,5.4708,2.5243,0.35,0.1812,-21.0752,-21.0326,-6.4874,56.4826,227.0072,0
31.3586,22.7492,2.9204,0.2691,0.1532,10.7536,23.4355,-10.455,37.543,138.861,0
104.1475,62.185,3.1396,0.1714,0.0602,-65.4577,-64.7042,-45.9728,86.529,122.929,0
104.1515,86.1509,3.9265,0.1809,0.07,0.9244,-69.8131,-61.1185,88.047,355.9869,0
32.3397,11.5883,2.5982,0.3959,0.2216,42.6557,19.9213,6.4039,49.5985,143.0258,0
25.5481,17.8718,2.7033,0.4059,0.2228,-21.4587,-21.5742,-10.9077,13.798,149.038,0
33.6123,9.5611,2.3344,0.646,0.3327,-2.366,11.2659,-6.3587,55.449,238.3086,0
20.663,10.0563,2.57,0.7376,0.4643,18.3592,18.1629,-8.5926,42.481,160.101,0
63.8752,50.1221,3.3707,0.2933,0.1863,-6.8777,-83.5574,53.9488,21.7731,189.7358,0
141.093,38.294,3.3708,0.1205,0.0637,127.643,76.9987,-41.4397,70.897,234.758,0
16.1266,6.3588,2.1016,0.7827,0.4686,3.7918,-8.1461,3.0273,34.2326,207.2686,0
31.1538,11.723,2.5802,0.6971,0.487,29.5535,30.7898,-17.6349,8.9121,215.9572,0
96.0797,64.5826,3.7519,0.082,0.0505,29.593,65.2416,-36.5273,46.8643,188.972,0
30.2768,17.9293,2.7188,0.3564,0.215,28.7962,36.4239,12.1438,26.7655,149.998,0
65.947,45.6462,3.4255,0.2263,0.158,4.6385,61.3182,-35.2857,53.1749,337.9442,0
98.3822,33.8045,3.6669,0.1266,0.0657,-71.6167,-94.2616,-22.2867,10.3301,140.5947,0
23.7546,10.8836,2.4166,0.6092,0.3046,33.1145,-18.2256,6.1398,49.59,37.9886,0
36.644,12.1712,2.6305,0.4977,0.2728,34.4687,23.3271,-11.7765,4.1453,59.6315,0
83.7799,29.4591,3.0495,0.2704,0.1286,13.6481,77.4344,15.1214,30.1801,204.2784,0
51.8347,21.8805,2.94,0.341,0.2336,28.4952,46.2408,10.8309,82.3931,216.224,0
152.8,41.7867,3.3937,0.1434,0.0766,-263.426,89.5195,-36.1643,53.7624,254.284,0
30.7608,17.8241,2.7059,0.3622,0.2037,26.5204,-7.4183,18.2921,40.4061,229.209,0
16.6709,13.7816,2.2439,0.7545,0.4751,35.2264,-9.3629,-3.0051,84.4991,212.6206,0
57.044,10.1702,2.9689,0.332,0.1677,-33.2251,-31.2401,-8.3251,19.5404,54.4481,0
51.3999,28.2574,3.2454,0.2126,0.1077,-56.5759,38.8168,-17.9693,32.3743,290.271,0
33.0706,6.9019,2.5218,0.5744,0.3263,6.9405,-13.3088,5.861,33.8447,38.7364,0
32.3784,11.0793,2.7224,0.5461,0.307,20.2965,-10.9624,13.7398,53.5794,105.5512,0
91.4673,26.3839,2.8337,0.2573,0.1386,21.299,91.3422,22.652,51.7579,225.1301,0
33.6341,8.7745,2.7319,0.4245,0.2142,-24.5171,0.9711,-4.4656,67.6115,112.4341,0
104.4334,41.084,3.0727,0.2612,0.1432,95.6194,88.1148,35.2989,23.3968,327.496,0
65.9696,17.1493,3.1947,0.2433,0.123,40.8945,38.7861,-20.5703,56.9408,142.484,0
94.798,22.3755,2.933,0.3116,0.1604,125.887,-73.7973,-14.5003,52.436,82.7249,0
103.684,34.6287,2.9937,0.2821,0.1476,-80.5684,-100.563,14.5214,29.0741,93.5249,0
24.2923,11.8947,2.6219,0.5542,0.2995,-4.0046,7.6735,2.5994,37.1321,254.0909,0
19.0848,13.7346,2.5849,0.6008,0.3966,17.2824,19.4696,-5.239,5.3161,213.714,0
17.0996,10.866,2.4997,0.6266,0.3339,20.8982,10.4594,-5.389,55.8099,35.8549,0
33.5974,11.5666,2.6542,0.5078,0.296,36.6765,25.6141,5.5844,48.1757,260.231,0
51.5958,8.8797,2.8045,0.3561,0.1922,26.5894,-23.7198,10.1686,28.08,206.792,0
69.4073,19.7331,3.153,0.2014,0.1167,22.164,83.3217,-15.5392,77.0349,153.2177,0
19.024,13.1725,2.6598,0.5,0.2808,-22.268,-2.1389,14.2145,54.7202,170.0144,0
23.6627,12.2118,2.534,0.4503,0.2266,9.6127,15.0243,7.5501,30.914,182.948,0
12.9301,11.3184,2.3334,0.7425,0.4014,-14.9693,6.3542,11.3184,17.3121,46.3899,0
149.9769,55.8372,3.1748,0.2211,0.0902,28.3561,183.9805,-23.1379,5.6602,147.4284,0
239.647,64.2808,3.3077,0.1728,0.0968,-235.069,-216.584,50.7395,13.615,252.983,0
12.7785,11.5377,2.3149,0.7167,0.4044,15.3587,-8.8447,8.8982,36.4138,169.59,0
113.1932,27.9581,3.3848,0.0959,0.0646,-51.8349,24.7093,31.6232,78.8838,122.9409,0
31.6946,20.4109,3.0101,0.3234,0.1754,8.5746,-24.5303,6.9856,23.934,131.878,0
62.9751,30.8424,3.1771,0.1043,0.0759,-93.4246,51.9049,10.4588,42.6852,238.5861,0
29.0376,18.6644,2.7875,0.3573,0.1868,28.9221,18.4262,14.0835,21.6128,211.936,0
36.4863,21.6622,2.67,0.366,0.1632,-28.7136,-30.5613,-17.5808,50.9886,1.2826,0
67.7065,19.3835,2.8491,0.4572,0.2923,-2.9579,-51.6782,-10.6018,51.748,322.295,0
221.7522,138.8445,3.4021,0.1322,0.035,-76.8735,118.7451,125.1524,54.683,39.9043,0
22.6859,10.1039,2.6968,0.5829,0.3307,-7.5143,13.0971,-1.2362,10.9199,131.041,0
81.5522,17.7917,2.5393,0.3776,0.1619,-104.406,33.2864,-15.1269,55.654,235.0356,0
31.0399,18.6253,2.4225,0.3899,0.2706,-17.7606,-27.1354,16.0146,45.758,79.4105,0
52.6492,11.3782,3.0052,0.2945,0.1586,-0.8207,17.2121,2.6423,67.893,108.845,0
236.715,92.616,3.52,0.1015,0.0539,-321.209,122.712,-89.4731,25.7824,71.289,0
36.6668,22.2536,2.6415,0.3333,0.1952,-9.8802,-30.394,15.1385,57.928,255.922,0
55.7126,12.7398,2.9406,0.2687,0.1597,-17.0784,-21.365,-6.4121,51.6743,85.4303,0
49.8081,22.9826,2.7536,0.321,0.1737,73.6412,-41.7935,-10.1062,58.2008,163.956,0
17.8317,10.1327,2.398,0.7668,0.4405,12.0647,7.9338,14.706,1.6673,235.4956,0
133.365,53.2757,3.3975,0.1413,0.0811,-73.6085,137.599,-36.2074,72.951,290.358,0
23.7917,9.0402,2.5048,0.8336,0.4771,12.4407,26.9068,7.7274,17.5103,142.1093,0
35.4284,12.1785,2.8058,0.3675,0.2369,21.9716,29.2485,7.1692,43.4385,247.991,0
28.6202,11.9579,2.3646,0.5011,0.2657,34.436,17.2356,9.9733,26.307,130.79,0
28.239,13.0027,2.5539,0.4553,0.3031,16.4753,11.0485,9.6746,71.8024,234.391,0
30.3294,14.5734,2.666,0.3258,0.165,-37.7099,13.7241,-7.8687,73.44,130.171,0
31.6789,20.706,2.7094,0.4102,0.2169,24.5054,-28.2236,-11.0415,2.1147,228.3011,0
225.1348,170.2863,4.4923,0.0499,0.0225,-197.2205,-189.8168,130.8545,55.482,225.1874,0
55.8038,19.5462,2.8162,0.3817,0.2008,0.4718,-57.7074,-13.528,80.3933,167.383,0
47.8913,10.0342,2.9699,0.3676,0.2213,-5.722,30.2795,-8.3912,53.102,102.927,0
40.4316,10.0119,2.9407,0.2951,0.1696,41.3406,24.7242,-4.37,64.2689,235.0006,0
108.555,29.4081,2.8564,0.2797,0.1454,83.5491,88.0406,-29.4459,19.086,134.369,0
44.1958,16.4841,2.9437,0.2743,0.169,0.0024,17.5572,12.1674,75.451,91.435,0
105.853,46.7858,2.9836,0.2326,0.1241,-133.756,90.0587,10.3865,16.2565,281.002,0
98.9974,36.6955,3.1504,0.2313,0.1163,-128.338,-27.0749,-28.3713,3.854,355.251,0
25.9699,10.1946,2.4471,0.5461,0.3449,7.9383,26.875,-8.3163,19.9874,177.1551,0
196.43,56.5929,3.5573,0.1766,0.0935,-212.985,-66.2854,55.344,13.97,176.931,0
20.7277,7.2135,2.1255,0.6891,0.3633,0.443,-5.843,5.9727,89.538,159.551,0
33.4507,7.9721,2.4637,0.5826,0.3822,7.6158,18.0634,7.7288,54.2724,194.9774,0
233.685,39.0338,2.9442,0.357,0.2086,-141.761,-192.201,-16.7395,40.1961,172.779,0
118.059,112.7049,4.2092,0.0564,0.0225,-71.9885,-147.446,91.9816,70.1747,237.7985,0
73.7598,19.5252,2.8557,0.1773,0.1032,-31.0819,13.0558,12.7355,9.2372,132.0422,0
123.13,28.5654,2.7493,0.3259,0.1665,130.442,96.2086,21.574,13.2135,281.43,0
56.8163,30.386,2.9978,0.3658,0.1819,7.1108,78.8955,-22.9473,71.2264,252.5838,0
70.6515,33.5451,3.3092,0.1143,0.0601,-86.8585,-47.4056,-32.5368,63.378,137.312,0
68.1826,45.9107,3.1484,0.1343,0.0707,17.9132,44.5098,-38.5567,32.3596,150.471,0
29.9041,19.5678,2.5257,0.2742,0.1416,-32.3572,22.3811,-3.7625,85.4343,148.34,0
23.7707,9.6984,2.6585,0.5576,0.3524,-11.38,11.5284,-5.8824,54.3022,100.023,0
20.0041,7.3071,2.4175,0.7457,0.3996,2.7539,-9.8912,5.25,31.55,96.7936,0
79.0866,19.0213,2.6585,0.4338,0.2562,-44.8502,-58.78,-8.4784,25.4623,308.0689,0
48.8309,11.7237,2.732,0.3818,0.1974,-5.7064,25.9269,-3.7166,83.5742,160.481,0
22.5869,15.6789,2.56,0.4892,0.2648,-32.2402,-0.2869,7.846,59.4342,153.701,0
66.2446,27.9018,2.9574,0.2515,0.155,-69.9491,-51.3645,-23.0017,30.2536,289.524,0
56.4843,13.1394,2.944,0.347,0.2235,12.8161,39.9753,12.685,51.614,139.64,0
102.6651,67.0337,3.2706,0.2328,0.1088,-74.1602,33.7393,43.3131,24.4692,328.3748,0
12.8278,10.2419,2.207,0.5583,0.2699,-1.9722,4.8796,-9.7655,15.5735,201.5613,0
27.7813,7.8339,2.5397,0.5599,0.2987,-6.7251,-16.2514,-10.7186,76.1245,183.262,0
83.643,14.7924,2.7118,0.3786,0.2087,102.715,-45.0664,15.0877,47.7477,156.553,0
30.0501,11.3184,2.3133,0.3851,0.2222,-18.231,-6.6878,7.9853,30.3143,202.6336,0
170.356,37.0682,3.2147,0.2781,0.1412,-179.054,-129.575,29.4761,63.805,321.645,0
32.4792,21.3816,2.6299,0.2907,0.163,-28.0025,-8.3331,-18.9439,67.662,71.3788,0
172.1839,43.3246,3.2396,0.2654,0.1766,-132.9433,15.8309,14.4712,49.4642,291.7601,0
25.6748,11.83,2.7348,0.4475,0.2422,-10.2401,-18.9182,-8.8547,87.0417,113.482,0
